review_id,drug_name,condition,rating,signal_category,review_year,behavioral_cluster,cluster_name,umap_x,umap_y
14366,Buprenorphine / naloxone,Opiate Dependence,9,polysubstance,2010,9,Cluster 9,5.500709,0.7638627
14367,Buprenorphine / naloxone,Opiate Dependence,9,polysubstance,2010,9,Cluster 9,5.9959903,1.3036543
14369,Buprenorphine / naloxone,,10,polysubstance,2010,9,Cluster 9,5.2278676,1.3304845
14370,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2010,9,Cluster 9,5.09284,0.26911944
14383,Buprenorphine / naloxone,,10,polysubstance,2009,31,Cluster 31,9.332032,4.246198
14397,Buprenorphine / naloxone,Opiate Dependence,9,polysubstance,2009,9,Cluster 9,6.129303,0.26155874
14399,Buprenorphine / naloxone,Opiate Dependence,8,polysubstance,2009,-1,Noise / Unclassified,7.8710637,4.203141
14401,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2009,9,Cluster 9,5.778491,0.13408929
14406,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2010,9,Cluster 9,5.8016834,1.0593505
14414,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2010,9,Cluster 9,5.6554985,0.4214033
14417,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2010,9,Cluster 9,5.348753,0.780797
14419,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2010,9,Cluster 9,5.6089797,0.4898117
14425,Buprenorphine / naloxone,Opiate Dependence,8,polysubstance,2010,9,Cluster 9,6.4675508,-0.0547378
14426,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2010,9,Cluster 9,5.978424,0.6387415
14427,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2010,9,Cluster 9,5.8883405,0.82059246
14428,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2010,9,Cluster 9,6.0413394,-0.010545629
14432,Buprenorphine / naloxone,Opiate Dependence,9,polysubstance,2010,9,Cluster 9,5.706478,0.6470448
14436,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2009,23,Cluster 23,9.4951105,0.50770056
14450,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2009,9,Cluster 9,5.343258,1.347211
14460,Buprenorphine / naloxone,Opiate Dependence,8,polysubstance,2009,9,Cluster 9,6.0116878,-0.14326388
14465,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2009,9,Cluster 9,6.6758103,2.2089286
14466,Buprenorphine / naloxone,Opiate Dependence,9,polysubstance,2009,-1,Noise / Unclassified,7.9535913,0.08246082
14468,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2009,14,Cluster 14,10.345816,1.8848804
14471,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2009,9,Cluster 9,5.65843,0.08245538
14475,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2009,9,Cluster 9,5.533872,0.84883153
14506,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2009,9,Cluster 9,6.440208,-0.07289201
14511,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2009,9,Cluster 9,5.2600846,0.9056722
14517,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2009,9,Cluster 9,5.5439916,-0.22492099
14522,Buprenorphine / naloxone,Opiate Dependence,2,polysubstance,2009,-1,Noise / Unclassified,7.8970532,1.324098
14524,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2009,14,Cluster 14,10.2461405,2.2396247
14526,Buprenorphine / naloxone,Opiate Dependence,9,polysubstance,2009,9,Cluster 9,5.9019003,0.4071432
14531,Buprenorphine / naloxone,Not Listed / Othe,9,polysubstance,2008,9,Cluster 9,5.6702332,0.8712215
14538,Buprenorphine / naloxone,Not Listed / Othe,7,polysubstance,2008,9,Cluster 9,5.4470162,0.0930337
14539,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2008,9,Cluster 9,6.0131936,0.24856396
14542,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2008,9,Cluster 9,5.377695,1.2454472
14543,Buprenorphine / naloxone,Opiate Dependence,9,polysubstance,2008,-1,Noise / Unclassified,8.171624,4.507894
14550,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2008,9,Cluster 9,5.5509987,0.13813645
14551,Buprenorphine / naloxone,Opiate Dependence,9,polysubstance,2008,9,Cluster 9,6.0838766,0.22620529
14552,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2008,9,Cluster 9,5.6913133,0.40678233
14553,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2008,9,Cluster 9,5.8123927,0.62815845
14555,Buprenorphine / naloxone,,9,polysubstance,2009,9,Cluster 9,5.3773065,0.86267245
14560,Buprenorphine / naloxone,Not Listed / Othe,10,polysubstance,2009,9,Cluster 9,5.8414507,0.02734356
14562,Buprenorphine / naloxone,Opiate Dependence,9,polysubstance,2009,9,Cluster 9,6.154546,0.32222956
14563,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2009,9,Cluster 9,5.442125,0.68393934
14571,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2009,9,Cluster 9,6.0293074,0.36757588
14574,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2009,9,Cluster 9,5.5132437,-0.101601556
14576,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2009,9,Cluster 9,6.04625,0.3030676
14583,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2008,9,Cluster 9,5.668035,1.3627117
14591,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2008,9,Cluster 9,5.44967,1.1901982
14592,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2008,1,Cluster 1,5.065638,3.5284076
14596,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2008,9,Cluster 9,5.314719,0.74964714
14598,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2008,9,Cluster 9,5.5247383,0.6522629
14600,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2008,-1,Noise / Unclassified,8.000021,4.2901363
14603,Buprenorphine / naloxone,Opiate Dependence,6,polysubstance,2008,9,Cluster 9,5.810114,0.4762639
14622,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2008,9,Cluster 9,5.5911784,1.1191113
14625,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2008,9,Cluster 9,6.1591043,0.20030026
14626,Buprenorphine / naloxone,Opiate Dependence,10,polysubstance,2008,9,Cluster 9,6.6687174,2.254156
18712,Guaifenesin / hydrocodone,Cough,7,polysubstance,2008,18,Cluster 18,9.581996,6.5754223
18913,Chlordiazepoxide,Alcohol Withdrawal,8,withdrawal,2017,1,Cluster 1,3.8067884,4.277269
18914,Chlordiazepoxide,Alcohol Withdrawal,10,withdrawal,2017,1,Cluster 1,4.084244,4.089322
18922,Chlordiazepoxide,Alcohol Withdrawal,9,withdrawal,2017,1,Cluster 1,3.7806456,4.2444186
18929,Chlordiazepoxide,Alcohol Withdrawal,10,withdrawal,2017,1,Cluster 1,3.940518,4.0874176
18936,Chlordiazepoxide,Alcohol Withdrawal,9,withdrawal,2017,1,Cluster 1,3.6463277,3.9596734
18970,Chlordiazepoxide,Alcohol Withdrawal,10,withdrawal,2015,1,Cluster 1,3.7322974,3.9969149
18974,Chlordiazepoxide,Alcohol Withdrawal,2,withdrawal,2015,29,Cluster 29,8.3460655,4.50499
18978,Chlordiazepoxide,Alcohol Withdrawal,10,withdrawal,2015,9,Cluster 9,6.1122212,2.0278468
18979,Chlordiazepoxide,Alcohol Withdrawal,9,withdrawal,2015,1,Cluster 1,3.8082705,4.4430156
18985,Chlordiazepoxide,Alcohol Withdrawal,10,withdrawal,2014,1,Cluster 1,3.8225121,4.3142047
18986,Chlordiazepoxide,Alcohol Withdrawal,10,withdrawal,2014,1,Cluster 1,4.0077577,4.1524
18998,Chlordiazepoxide,Alcohol Withdrawal,10,alcohol,2016,1,Cluster 1,3.9879105,4.1232615
19009,Chlordiazepoxide,Alcohol Withdrawal,10,withdrawal,2016,1,Cluster 1,4.4787416,3.839872
19024,Chlordiazepoxide,Alcohol Withdrawal,9,withdrawal,2014,1,Cluster 1,3.8901727,4.3439445
19026,Chlordiazepoxide,Alcohol Withdrawal,10,withdrawal,2014,1,Cluster 1,3.5083003,4.1573625
19029,Chlordiazepoxide,Alcohol Withdrawal,10,withdrawal,2013,-1,Noise / Unclassified,8.269192,4.725347
19032,Chlordiazepoxide,Alcohol Withdrawal,10,withdrawal,2013,1,Cluster 1,4.0989623,4.436862
19044,Chlordiazepoxide,Alcohol Withdrawal,8,withdrawal,2012,1,Cluster 1,3.8703182,4.3490057
19045,Chlordiazepoxide,Alcohol Withdrawal,10,withdrawal,2012,1,Cluster 1,4.5017505,4.1807313
20355,Hyoscyamine / methenamine / methylene blue / phenyl salicylate,Urinary Tract Infection,2,other_sud,2017,15,Cluster 15,10.822133,5.4339848
20363,Hyoscyamine / methenamine / methylene blue / phenyl salicylate,Urinary Tract Infection,10,other_sud,2012,-1,Noise / Unclassified,10.450179,5.1956635
20367,Hyoscyamine / methenamine / methylene blue / phenyl salicylate,Urinary Tract Infection,9,other_sud,2008,29,Cluster 29,8.522314,4.414888
21595,Trimethobenzamide,Nausea/Vomiting,8,other_sud,2013,33,Cluster 33,8.759229,6.106291
21597,Trimethobenzamide,Nausea/Vomiting,10,other_sud,2009,33,Cluster 33,8.648617,6.081534
21598,Trimethobenzamide,Nausea/Vomiting,10,other_sud,2008,33,Cluster 33,8.784898,5.813034
22091,Baclofen,Alcohol Withdrawal,10,withdrawal,2017,1,Cluster 1,3.759598,5.1176047
22117,Baclofen,Alcohol Withdrawal,9,withdrawal,2017,1,Cluster 1,3.756482,5.112955
22134,Baclofen,Alcohol Withdrawal,7,opioid,2017,-1,Noise / Unclassified,8.093895,2.7119534
22138,Baclofen,Alcohol Withdrawal,9,withdrawal,2016,1,Cluster 1,3.7542684,5.145877
22143,Baclofen,Alcohol Withdrawal,10,withdrawal,2016,1,Cluster 1,3.7285173,5.140748
22154,Baclofen,Alcohol Withdrawal,10,withdrawal,2016,1,Cluster 1,3.7445266,5.1269326
22157,Baclofen,Alcohol Withdrawal,10,alcohol,2016,1,Cluster 1,3.7375221,5.145472
22176,Baclofen,Alcohol Withdrawal,10,withdrawal,2015,1,Cluster 1,3.6263423,3.6333644
22199,Baclofen,Alcohol Withdrawal,10,alcohol,2016,1,Cluster 1,4.9089246,3.5920346
22206,Baclofen,Alcohol Withdrawal,10,polysubstance,2015,1,Cluster 1,3.7144537,5.102721
22210,Baclofen,Alcohol Withdrawal,10,withdrawal,2015,1,Cluster 1,3.9269311,4.8709736
22213,Baclofen,Alcohol Withdrawal,10,withdrawal,2014,1,Cluster 1,3.7367363,5.16111
22214,Baclofen,Alcohol Withdrawal,10,alcohol,2014,1,Cluster 1,3.728116,5.1232104
22264,Baclofen,Alcohol Withdrawal,7,withdrawal,2013,1,Cluster 1,3.74007,5.141434
22265,Baclofen,Alcohol Withdrawal,10,withdrawal,2013,1,Cluster 1,4.1881614,4.22797
22306,Baclofen,Alcohol Withdrawal,8,withdrawal,2010,29,Cluster 29,8.583111,4.341447
22383,Capsaicin / menthol / methyl salicylate,Muscle Pain,6,other_sud,2010,-1,Noise / Unclassified,9.114094,4.645086
23024,Methadone,Chronic Pain,7,polysubstance,2017,9,Cluster 9,6.845844,0.83903027
23026,Methadone,Opiate Withdrawal,10,polysubstance,2017,9,Cluster 9,6.527422,0.9284802
23027,Methadone,Chronic Pain,10,polysubstance,2017,9,Cluster 9,7.014727,0.7188441
23028,Methadone,Chronic Pain,8,polysubstance,2017,9,Cluster 9,7.079074,1.0753516
23030,Methadone,Opiate Withdrawal,10,polysubstance,2017,9,Cluster 9,6.3706856,0.3678627
23031,Methadone,Chronic Pain,10,polysubstance,2017,-1,Noise / Unclassified,9.362785,1.5195591
23033,Methadone,Opiate Withdrawal,10,polysubstance,2017,9,Cluster 9,6.541992,0.7105914
23035,Methadone,Pain,8,polysubstance,2017,9,Cluster 9,6.9428554,0.9471903
23036,Methadone,Opiate Withdrawal,4,polysubstance,2017,9,Cluster 9,6.8831925,0.78014714
23129,Methadone,Opiate Withdrawal,10,polysubstance,2016,9,Cluster 9,6.394478,1.3261373
23131,Methadone,Pain,5,polysubstance,2016,9,Cluster 9,6.8177114,0.9930074
23132,Methadone,Pain,8,polysubstance,2016,9,Cluster 9,7.1505013,0.9825988
23140,Methadone,Opiate Withdrawal,8,polysubstance,2016,9,Cluster 9,6.6051745,1.0228751
23141,Methadone,Chronic Pain,10,polysubstance,2016,9,Cluster 9,6.9370317,0.9319021
23146,Methadone,Chronic Pain,10,polysubstance,2016,9,Cluster 9,6.9615526,0.93858105
23153,Methadone,Chronic Pain,4,polysubstance,2015,-1,Noise / Unclassified,8.559506,2.5529017
23155,Methadone,Opiate Withdrawal,10,polysubstance,2015,9,Cluster 9,6.1031313,0.8691539
23162,Methadone,Opiate Withdrawal,2,polysubstance,2015,1,Cluster 1,4.0983853,3.2007072
23164,Methadone,Opiate Withdrawal,5,polysubstance,2015,9,Cluster 9,6.451218,0.8526376
23168,Methadone,Opiate Withdrawal,9,polysubstance,2015,9,Cluster 9,6.512984,1.3203145
23170,Methadone,Chronic Pain,9,polysubstance,2015,9,Cluster 9,6.7445984,1.3120936
23173,Methadone,Chronic Pain,10,polysubstance,2015,23,Cluster 23,8.403045,0.280323
23181,Methadone,Opiate Withdrawal,8,polysubstance,2015,9,Cluster 9,6.81279,0.9395671
23188,Methadone,Chronic Pain,10,polysubstance,2015,9,Cluster 9,7.0942645,0.7787583
23207,Methadone,Chronic Pain,10,polysubstance,2014,-1,Noise / Unclassified,6.728311,1.6832339
23209,Methadone,Opiate Withdrawal,10,polysubstance,2014,9,Cluster 9,6.427637,1.4023297
23216,Methadone,Opiate Withdrawal,10,polysubstance,2014,9,Cluster 9,6.377873,1.3187
23226,Methadone,Chronic Pain,10,polysubstance,2014,9,Cluster 9,7.1570477,1.3370678
23231,Methadone,Opiate Withdrawal,8,polysubstance,2014,9,Cluster 9,6.483814,0.8209772
23234,Methadone,Chronic Pain,8,polysubstance,2014,9,Cluster 9,7.0536566,0.9778328
23236,Methadone,Opiate Withdrawal,9,polysubstance,2014,9,Cluster 9,6.362906,1.8099847
23237,Methadone,Chronic Pain,10,polysubstance,2014,35,Cluster 35,9.052192,2.5176065
23243,Methadone,Opiate Withdrawal,10,polysubstance,2014,9,Cluster 9,7.253215,1.1444998
23252,Methadone,Chronic Pain,3,polysubstance,2016,9,Cluster 9,6.6001296,0.98916173
23255,Methadone,Chronic Pain,4,polysubstance,2016,9,Cluster 9,7.05601,0.82690054
23269,Methadone,Chronic Pain,10,polysubstance,2016,9,Cluster 9,6.894038,0.89997286
23270,Methadone,Opiate Withdrawal,10,polysubstance,2016,9,Cluster 9,6.341507,1.5678167
23272,Methadone,Opiate Withdrawal,10,polysubstance,2016,9,Cluster 9,6.5584655,0.44362432
23276,Methadone,Chronic Pain,9,polysubstance,2017,29,Cluster 29,8.440143,4.558009
23277,Methadone,Pain,10,polysubstance,2017,9,Cluster 9,6.8708735,0.93789
23279,Methadone,Opiate Withdrawal,3,polysubstance,2017,9,Cluster 9,6.448936,0.86541444
23286,Methadone,Pain,9,polysubstance,2016,9,Cluster 9,6.9865675,0.70690167
23288,Methadone,Opiate Withdrawal,9,polysubstance,2016,9,Cluster 9,6.3617687,1.4591259
23295,Methadone,Opiate Withdrawal,7,polysubstance,2016,9,Cluster 9,6.439543,0.8560528
23296,Methadone,Opiate Withdrawal,10,polysubstance,2016,9,Cluster 9,6.622602,0.9463946
23297,Methadone,Opiate Withdrawal,10,polysubstance,2016,9,Cluster 9,6.6026993,0.98861223
23300,Methadone,Opiate Withdrawal,10,polysubstance,2016,9,Cluster 9,6.3504863,1.786805
23303,Methadone,Opiate Withdrawal,10,polysubstance,2013,9,Cluster 9,6.3913145,1.4150974
23309,Methadone,Opiate Withdrawal,10,polysubstance,2012,9,Cluster 9,6.242782,-0.4572435
23310,Methadone,Opiate Withdrawal,10,polysubstance,2012,9,Cluster 9,6.0941877,1.5832502
23312,Methadone,Opiate Withdrawal,10,polysubstance,2012,-1,Noise / Unclassified,8.390546,0.72185415
23319,Methadone,Opiate Withdrawal,10,polysubstance,2012,9,Cluster 9,6.8476086,0.99385244
23323,Methadone,Pain,10,polysubstance,2012,23,Cluster 23,8.798628,0.5197997
23324,Methadone,Pain,7,polysubstance,2012,9,Cluster 9,6.8620124,1.4660438
23352,Methadone,Pain,10,polysubstance,2011,22,Cluster 22,8.256685,6.1672606
23355,Methadone,Opiate Withdrawal,10,polysubstance,2011,29,Cluster 29,8.498121,4.39829
23356,Methadone,Opiate Withdrawal,10,polysubstance,2011,9,Cluster 9,6.2759137,1.6795479
23358,Methadone,Pain,10,polysubstance,2011,9,Cluster 9,7.1458445,1.1048118
23359,Methadone,Opiate Withdrawal,10,polysubstance,2011,9,Cluster 9,5.949107,1.5912514
23368,Methadone,Pain,10,polysubstance,2011,-1,Noise / Unclassified,8.149835,1.4743778
23371,Methadone,Opiate Withdrawal,9,polysubstance,2010,9,Cluster 9,6.098788,1.3214376
23373,Methadone,Pain,10,polysubstance,2010,35,Cluster 35,9.281541,2.5343163
23374,Methadone,Opiate Withdrawal,10,polysubstance,2010,9,Cluster 9,6.5577393,1.0725261
23379,Methadone,Chronic Pain,10,polysubstance,2013,9,Cluster 9,7.1242237,1.2596524
23380,Methadone,Opiate Withdrawal,10,polysubstance,2013,9,Cluster 9,5.8648047,1.0080065
23397,Methadone,Chronic Pain,10,polysubstance,2013,9,Cluster 9,7.0679812,0.938686
23403,Methadone,Opiate Withdrawal,4,polysubstance,2009,9,Cluster 9,6.6938715,1.0157113
23406,Methadone,Opiate Withdrawal,10,polysubstance,2009,9,Cluster 9,6.3060207,1.7275871
23416,Methadone,Pain,10,polysubstance,2009,9,Cluster 9,6.5622387,1.0046717
23426,Methadone,Opiate Withdrawal,8,polysubstance,2012,9,Cluster 9,6.7626867,0.9540843
23428,Methadone,Pain,10,polysubstance,2012,9,Cluster 9,6.996309,1.0227376
23432,Methadone,Opiate Withdrawal,10,polysubstance,2011,9,Cluster 9,6.18166,1.5870744
23433,Methadone,Pain,8,polysubstance,2011,20,Cluster 20,8.884058,0.9150875
23439,Methadone,Pain,10,polysubstance,2011,35,Cluster 35,9.304383,2.8579407
23440,Methadone,Opiate Withdrawal,9,polysubstance,2011,-1,Noise / Unclassified,9.532105,5.588373
23441,Methadone,Pain,10,polysubstance,2011,-1,Noise / Unclassified,8.474263,1.1831837
23445,Methadone,Pain,9,polysubstance,2011,23,Cluster 23,9.070461,0.49040326
23446,Methadone,Pain,10,polysubstance,2011,9,Cluster 9,6.697206,1.6181735
23454,Methadone,Pain,10,polysubstance,2010,9,Cluster 9,7.035831,1.0196602
23456,Methadone,Pain,9,polysubstance,2010,-1,Noise / Unclassified,8.466533,1.0817738
23458,Methadone,Pain,9,polysubstance,2010,-1,Noise / Unclassified,8.611825,3.0352478
23464,Methadone,Pain,10,polysubstance,2010,9,Cluster 9,7.0262594,0.9762811
23471,Methadone,Opiate Withdrawal,6,polysubstance,2010,9,Cluster 9,6.7092333,0.9273538
23473,Methadone,Pain,10,polysubstance,2010,9,Cluster 9,7.12297,1.0704473
23481,Methadone,Pain,10,polysubstance,2009,-1,Noise / Unclassified,8.216689,1.1398793
23482,Methadone,Pain,10,polysubstance,2009,-1,Noise / Unclassified,7.120694,1.6354419
23483,Methadone,Opiate Withdrawal,10,polysubstance,2009,9,Cluster 9,6.029678,1.3865515
23484,Methadone,Pain,10,polysubstance,2009,9,Cluster 9,6.58812,1.8656782
23488,Methadone,Pain,9,polysubstance,2009,-1,Noise / Unclassified,8.065432,0.8511254
23493,Methadone,Pain,1,polysubstance,2009,30,Cluster 30,9.368162,4.9009767
23503,Methadone,Opiate Withdrawal,10,polysubstance,2008,9,Cluster 9,6.3437605,1.7528976
23504,Methadone,Opiate Withdrawal,8,polysubstance,2008,9,Cluster 9,6.18988,1.5029209
23506,Methadone,Pain,8,polysubstance,2008,-1,Noise / Unclassified,7.999437,4.7058997
23521,Methadone,Pain,10,polysubstance,2008,9,Cluster 9,7.2235117,1.2225331
23530,Methadone,Pain,8,polysubstance,2009,9,Cluster 9,6.2535625,0.32008946
23541,Methadone,Opiate Withdrawal,10,polysubstance,2009,9,Cluster 9,6.7285085,0.904138
23543,Methadone,Pain,1,polysubstance,2009,9,Cluster 9,6.9501677,0.5839033
23548,Methadone,Opiate Withdrawal,4,polysubstance,2009,9,Cluster 9,6.3395643,1.6652892
23551,Methadone,Not Listed / Othe,10,polysubstance,2008,9,Cluster 9,6.0756307,1.6033348
23554,Methadone,Pain,9,polysubstance,2008,25,Cluster 25,8.629677,1.5116999
23564,Methadone,Pain,10,polysubstance,2008,9,Cluster 9,7.279815,1.2797388
23567,Methadone,Opiate Withdrawal,10,polysubstance,2009,22,Cluster 22,8.184781,6.2528367
23568,Methadone,Opiate Withdrawal,10,polysubstance,2009,9,Cluster 9,6.706637,0.8436884
23569,Methadone,Not Listed / Othe,10,polysubstance,2009,-1,Noise / Unclassified,7.6473246,4.402929
23579,Methadone,Pain,8,polysubstance,2008,35,Cluster 35,9.009782,3.8211088
23580,Methadone,Pain,10,polysubstance,2008,9,Cluster 9,6.1940727,1.5930454
23584,Methadone,Pain,10,polysubstance,2008,-1,Noise / Unclassified,8.2507305,1.3779588
23587,Methadone,Opiate Withdrawal,6,polysubstance,2008,9,Cluster 9,6.4998655,1.0111862
23590,Methadone,Opiate Withdrawal,10,polysubstance,2008,-1,Noise / Unclassified,8.060997,4.770583
23819,Amethyst,Birth Control,2,other_sud,2016,-1,Noise / Unclassified,7.5181,7.962676
29886,Oxazepam,Alcohol Withdrawal,9,withdrawal,2012,1,Cluster 1,4.5194173,4.666241
29893,Oxazepam,Alcohol Withdrawal,8,withdrawal,2010,1,Cluster 1,4.8346586,3.6108649
30378,Klonopin,Benzodiazepine Withdrawal,8,withdrawal,2010,12,Cluster 12,6.3131747,6.0411196
30503,Methscopolamine,Irritable Bowel Syndrome,9,other_sud,2016,-1,Noise / Unclassified,8.518497,6.554711
30504,Methscopolamine,Irritable Bowel Syndrome,7,other_sud,2012,-1,Noise / Unclassified,9.246201,5.5943475
34104,Tramadol,Pain,3,other_sud,2009,-1,Noise / Unclassified,11.078509,-0.7739051
34110,Tramadol,Pain,2,other_sud,2009,14,Cluster 14,10.320069,2.3808448
34112,Tramadol,Restless Legs Syndrome,2,other_sud,2009,10,Cluster 10,10.959738,-0.16285145
34113,Tramadol,Pain,4,other_sud,2009,35,Cluster 35,9.776928,2.830068
34115,Tramadol,Pain,5,other_sud,2009,10,Cluster 10,10.683588,-0.6888985
34118,Tramadol,ibromyalgia,1,other_sud,2009,8,Cluster 8,11.357015,1.4377289
34128,Tramadol,Pain,10,other_sud,2009,35,Cluster 35,9.398769,3.3622208
34129,Tramadol,Pain,5,other_sud,2009,10,Cluster 10,10.623197,-1.2569052
34132,Tramadol,Pain,2,other_sud,2009,35,Cluster 35,9.484364,3.4933736
34140,Tramadol,Pain,6,withdrawal,2009,8,Cluster 8,11.268988,1.4976572
34145,Tramadol,ibromyalgia,1,other_sud,2009,-1,Noise / Unclassified,8.842441,3.5124078
34146,Tramadol,Pain,1,other_sud,2009,8,Cluster 8,11.320617,1.4656165
34148,Tramadol,Pain,7,other_sud,2009,-1,Noise / Unclassified,9.21538,2.201616
34156,Tramadol,Pain,1,other_sud,2009,10,Cluster 10,10.528012,-1.0400991
34159,Tramadol,Pain,1,other_sud,2009,31,Cluster 31,9.35001,4.07606
34162,Tramadol,Pain,3,polysubstance,2009,10,Cluster 10,10.618763,-1.2753748
34163,Tramadol,ibromyalgia,8,other_sud,2009,8,Cluster 8,11.30633,1.4414575
34169,Tramadol,Pain,4,other_sud,2009,8,Cluster 8,11.27701,1.471942
34172,Tramadol,Pain,1,other_sud,2009,30,Cluster 30,9.76656,4.8861623
34173,Tramadol,Pain,10,other_sud,2009,14,Cluster 14,10.481186,1.8330967
34175,Tramadol,ibromyalgia,8,other_sud,2009,8,Cluster 8,11.3151045,1.4678617
34176,Tramadol,ibromyalgia,1,other_sud,2009,35,Cluster 35,8.930318,2.5243466
34178,Tramadol,ibromyalgia,7,other_sud,2009,8,Cluster 8,11.320751,1.4361529
34183,Tramadol,Pain,9,other_sud,2009,10,Cluster 10,10.336142,-0.9766258
34186,Tramadol,Pain,8,polysubstance,2009,-1,Noise / Unclassified,10.73631,1.4573064
